text,size,group,year1,type_of_violence,conflict_name,dyad_name,source_original,where_coordinates,date_start,date_end
"South Asia Terrorism Portal, Sri Lanka Timeline - Year 2009 , website accessed 2010-01-04",8,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,TamilNet website,Mullaittivu,39849,39849
"Report to Congress on Incidents During the Recent Conflict in Sri Lanka. U.S. Department of State, 2009.",8,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,Amnesty International,Thevipuram locality,39850,39850
"Report to Congress on Incidents During the Recent Conflict in Sri Lanka. U.S. Department of State, 2009.",8,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,Amnesty International,Suthanthirapuram locality,39850,39850
"Report to Congress on Incidents During the Recent Conflict in Sri Lanka. U.S. Department of State, 2009.",8,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,Amnesty International,Vallipunam town,39850,39850
"Report to Congress on Incidents During the Recent Conflict in Sri Lanka. U.S. Department of State, 2009.",8,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,Amnesty International,Moongilaru locality,39850,39850
"Agence France Presse, 2009-02-07, Sri Lanka says Tigers 'infiltrating' international organisations",25,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,Military officials,Mullaittivu,39850,39850
"BBC Monitoring South Asia, 2009-02-08, Over 120 civilians killed in Sri Lanka army shelling 6-7 February - TamilNet",59,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,TamilNet website,Puthukkudiyiruppu town,39850,39850
"Report to Congress on Incidents During the Recent Conflict in Sri Lanka. U.S. Department of State, 2009.",8,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,Amnesty International,Putumattalan locality,39850,39850
"Report to Congress on Incidents During the Recent Conflict in Sri Lanka. U.S. Department of State, 2009.",8,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,Amnesty International,Udayarkaddu locality,39850,39850
"Report to Congress on Incidents During the Recent Conflict in Sri Lanka. U.S. Department of State, 2009.",1,520,2009,3,LTTE - Civilians,LTTE - Civilians,A source cited in a July 1 report by the UN security Council Working Group on Children and Armed conflict,NFZ1,39851,39851
"BBC Monitoring South Asia, 2009-02-08, Over 120 civilians killed in Sri Lanka army shelling 6-7 February - TamilNet",1,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,TamilNet website,Mullaittivu,39851,39851
"South Asia Terrorism Portal, Sri Lanka Timeline - Year 2009 , website accessed 2010-01-04",34,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,South Asia Terrorism Portal,Puthukkudiyiruppu town,39851,39851
"BBC Monitoring South Asia, 2009-02-08, Over 120 civilians killed in Sri Lanka army shelling 6-7 February - TamilNet",62,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,TamilNet website,Puthukkudiyiruppu town,39851,39851
"South Asia Terrorism Portal, Sri Lanka Timeline - Year 2009 , website accessed 2010-01-04",11,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,South Asia Terrorism Portal,Puthukkudiyiruppu town,39851,39851
"University Teachers For Human Rigths (Jaffna) Let them Speak: Truth about Sri Lanka's Victims of War, December 2009.",4,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,eyewitness,Suthanthirapuram locality,39851,39851
"South Asia Terrorism Portal, Sri Lanka Timeline - Year 2009 , website accessed 2010-01-04",80,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,South Asia Terrorism Portal,NFZ1,39852,39852
"South Asia Terrorism Portal, Sri Lanka Timeline - Year 2009 , website accessed 2010-01-04",7,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,South Asia Terrorism Portal,Mullaittivu town,39852,39852
"Agence France Presse, 2009-02-08,  Sri Lanka navy sinks two Tiger boats: military",6,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,Captain D. K. P. Dassanayake/Sri Lankan navy,water off Mullaittivu town,39852,39852
"Report to Congress on Incidents During the Recent Conflict in Sri Lanka. U.S. Department of State, 2009.",7,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,a local source,Mullaittivu,39853,39853
"Report to Congress on Incidents During the Recent Conflict in Sri Lanka. U.S. Department of State, 2009.",3,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,a local source,Ampelavanpokkanai locatlity,39853,39853
"Report to Congress on Incidents During the Recent Conflict in Sri Lanka. U.S. Department of State, 2009. // War Crimes in Sri Lanka. Crisis Group Asia Report N 191, 17 May 2010.",16,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,a local source,Putumattalan locality,39853,39853
"Agence France Presse, 2009-02-10, Civilians flee war zone despite suicide strike: govt",31,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,the military,Visuamadu Kulam,39853,39853
"Reuters News, 2009-02-10, UPDATE 3-Sri Lanka rebels gun down 19 fleeing people-military",19,520,2009,3,LTTE - Civilians,LTTE - Civilians,military spokesman Udaya Nanayakkara,Mullaittivu,39854,39854
"Agence France Presse, 2009-02-10, Civilians flee war zone despite suicide strike: govt",17,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,The defence ministry,Mullaittivu,39854,39854
"Agence France Presse, 2009-02-11, Sri Lankan troops kill 28 Tamil rebels: military",28,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,the government,Mullaittivu,39855,39855
"South Asia Terrorism Portal, Sri Lanka Timeline - Year 2009 , website accessed 2010-01-04",12,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,South Asia Terrorism Portal,Puthukkudiyiruppu town,39856,39856
"Agence France Presse, 2008-02-18, Running the gauntlet in Sri Lanka's war zone",2,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,Shopkeeper Subramaniam Sudaharan,Trincomalee town,39856,39862
"Agence France Presse, 2008-02-18, Running the gauntlet in Sri Lanka's war zone",17,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,"Krishnapulle Ganesh, 63, said he was in a group of civilians",Trincomalee town,39856,39862
"Report to Congress on Incidents During the Recent Conflict in Sri Lanka. U.S. Department of State, 2009.",60,520,2009,3,LTTE - Civilians,LTTE - Civilians,a report from a foreign government,waters off the western coast,39857,39857
"Report to Congress on Incidents During the Recent Conflict in Sri Lanka. U.S. Department of State, 2009.",18,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,A source in mattalan,Thevipuram locality,39858,39858
"Report to Congress on Incidents During the Recent Conflict in Sri Lanka. U.S. Department of State, 2009.",14,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,A source in mattalan,Puthukkudiyiruppu town,39858,39858
"Report to Congress on Incidents During the Recent Conflict in Sri Lanka. U.S. Department of State, 2009.",18,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,A source in mattalan,Vallipunam town,39858,39858
"BBC Monitoring South Asia, 2009-02-17,  Around 275 feared killed in Sri Lanka army firing since 14 Feb - civilians",16,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,civilians/TamilNet website,Iranaipalai village,39858,39858
"BBC Monitoring Newsfile, 2009-02-15, Blast kills 12 Sri Lankan commandos in east - pro-Tamil website",12,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,Ampaa'rai district Liberation Tigers of Tamil Eelam,Kanchikudicharu locality,39858,39858
"Agence France Presse, 2009-02-14, Sri Lanka shelling kills four more civilians: official",4,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,a doctor,Mullaittivu,39858,39858
"BBC Monitoring South Asia, 2009-02-17,  Around 275 feared killed in Sri Lanka army firing since 14 Feb - civilians",2,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,civilians/TamilNet website,Thevipuram locality,39858,39858
"Agence France Presse, 2009-02-14, Sri Lanka rebels attack bus carrying war refugees: military",1,520,2009,3,LTTE - Civilians,LTTE - Civilians,the defence ministry,Puliyankulam town,39858,39858
"Report to Congress on Incidents During the Recent Conflict in Sri Lanka. U.S. Department of State, 2009.",7,520,2009,3,LTTE - Civilians,LTTE - Civilians,a local source,waters off the western coast,39858,39858
"BBC Monitoring South Asia, 2009-02-17,  Around 275 feared killed in Sri Lanka army firing since 14 Feb - civilians",8,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,civilians/TamilNet website,Ampelavanpokkanai locatlity,39859,39859
"Report to Congress on Incidents During the Recent Conflict in Sri Lanka. U.S. Department of State, 2009.",9,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,An organization's local sources,Putumattalan locality,39859,39859
"Report to Congress on Incidents During the Recent Conflict in Sri Lanka. U.S. Department of State, 2009.",10,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,An organization's local sources,Vellamullivaikkal town,39859,39859
"BBC Monitoring South Asia, 2009-02-17,  Around 275 feared killed in Sri Lanka army firing since 14 Feb - civilians",3,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,civilians/TamilNet website,water off Mullaittivu town,39859,39859
"Report to Congress on Incidents During the Recent Conflict in Sri Lanka. U.S. Department of State, 2009.",34,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,A source in Mattalan,NFZ2,39859,39860
"University Teachers For Human Rigths (Jaffna) Let them Speak: Truth about Sri Lanka's Victims of War, December 2009.",25,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,personal account,Iranaipalai village,39860,39860
"BBC Monitoring South Asia, 2009-02-17,  Around 275 feared killed in Sri Lanka army firing since 14 Feb - civilians",3,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,civilians/TamilNet website,Thevipuram locality,39860,39860
"Report to Congress on Incidents During the Recent Conflict in Sri Lanka. U.S. Department of State, 2009.",48,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,An organization's source in Valayanmadam,Valayanmadam locality,39861,39861
"Report to Congress on Incidents During the Recent Conflict in Sri Lanka. U.S. Department of State, 2009.",20,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,An organization's source in Ampalavanpokkanai,Ampalavanpokanai locality,39862,39862
"Report to Congress on Incidents During the Recent Conflict in Sri Lanka. U.S. Department of State, 2009.",36,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,An organization's local source in Valayanmdam,Ampalavanpokanai locality,39862,39862
"Agence France Presse, 2009-02-18, At least 50 civilians killed in Sri Lanka attack: report",50,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,pro-rebel website,Ananthapuram locality,39862,39862
"University Teachers For Human Rigths (Jaffna) Let them Speak: Truth about Sri Lanka's Victims of War, December 2009.",50,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,eyewitness,Iranaipalai village,39862,39862
"Report to Congress on Incidents During the Recent Conflict in Sri Lanka. U.S. Department of State, 2009.",21,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,An organization's local source in Valayanmdam,Mullaittivu,39862,39862
"Report to Congress on Incidents During the Recent Conflict in Sri Lanka. U.S. Department of State, 2009.",223,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,An organization's local source in Valayanmdam,NFZ2,39862,39862
"South Asia Terrorism Portal, Sri Lanka Timeline - Year 2009 , website accessed 2010-01-04",4,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,South Asia Terrorism Portal,Oddusuddan town,39862,39862
"South Asia Terrorism Portal, Sri Lanka Timeline - Year 2009 , website accessed 2010-01-04",5,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,South Asia Terrorism Portal,Puthukkudiyiruppu town,39862,39862
"Report to Congress on Incidents During the Recent Conflict in Sri Lanka. U.S. Department of State, 2009.",36,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,An organization's local source in Valayanmdam,Puthukkudiyiruppu town,39862,39862
"Report to Congress on Incidents During the Recent Conflict in Sri Lanka. U.S. Department of State, 2009.",36,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,An organization's local source in Valayanmdam,Idaikkadu town,39862,39862
"South Asia Terrorism Portal, Sri Lanka Timeline - Year 2009 , website accessed 2010-01-04",3,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,South Asia Terrorism Portal,Valayanmadam locality,39863,39863
"South Asia Terrorism Portal, Sri Lanka Timeline - Year 2009 , website accessed 2010-01-04",3,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,South Asia Terrorism Portal,Valayanmadam locality,39863,39863
"Report to Congress on Incidents During the Recent Conflict in Sri Lanka. U.S. Department of State, 2009.",100,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,An organization's source in Valayanmadam,Valayanmadam locality,39863,39863
"Agence France Presse, 2009-02-20, Sri Lanka troops capture another Tiger village: military",7,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,the defence ministry,Ampalavanpokanai locality,39863,39863
"Report to Congress on Incidents During the Recent Conflict in Sri Lanka. U.S. Department of State, 2009.",12,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,An organization's local soruces in Valayanmadam,Ampelavanpokkanai locatlity,39863,39863
"South Asia Terrorism Portal, Sri Lanka Timeline - Year 2009 , website accessed 2010-01-04",4,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,South Asia Terrorism Portal,Iranaipalai village,39863,39863
"South Asia Terrorism Portal, Sri Lanka Timeline - Year 2009 , website accessed 2010-01-04",3,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,South Asia Terrorism Portal,Keppapulavu town,39863,39863
"South Asia Terrorism Portal, Sri Lanka Timeline - Year 2009 , website accessed 2010-01-04",24,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,TamilNet website,Puthukkudiyiruppu town,39863,39863
"Report to Congress on Incidents During the Recent Conflict in Sri Lanka. U.S. Department of State, 2009.",1,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,An organization's local sources,Andankulam town,39864,39864
"Agence France Presse, 2009-02-20, Tigers in Kamikaze-style attack on Sri Lanka's tax HQ",4,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,military officials,Colombo city,39864,39864
"Report to Congress on Incidents During the Recent Conflict in Sri Lanka. U.S. Department of State, 2009.",1,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,An organization's local sources,Iranaipalai village,39864,39864
"Report to Congress on Incidents During the Recent Conflict in Sri Lanka. U.S. Department of State, 2009.",7,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,An organization's local sources,Puthukkudiyiruppu town,39864,39864
"BBC Monitoring South Asia, 2009-02-21, Sri Lankan troops reportedly kill 17 Tamil Tigers - website",17,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,Ministry of Defence,Puthukkudiyiruppu town,39864,39864
"Report to Congress on Incidents During the Recent Conflict in Sri Lanka. U.S. Department of State, 2009.",2,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,An organization's local sources,Puthukkudiyiruppu town,39864,39864
"Report to Congress on Incidents During the Recent Conflict in Sri Lanka. U.S. Department of State, 2009.",84,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,An organization's local soruces in Valayanmadam,Valayanmadam locality,39864,39864
"Report to Congress on Incidents During the Recent Conflict in Sri Lanka. U.S. Department of State, 2009.",5,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,An organization's local sources,Vellamullivaikkal town,39864,39864
"Report to Congress on Incidents During the Recent Conflict in Sri Lanka. U.S. Department of State, 2009.",1,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,An organization's local sources,Vellamullivaikkal town,39864,39864
"BBC Monitoring South Asia, 2009-02-23,  Sri Lanka Army shelling kills 50 civilians 21-22 February - pro-Tamil website",33,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,TamilNet website,NFZ2,39865,39865
"BBC Monitoring Newsfile, 2009-02-21, Toll in Tamil Tiger attack in east Sri Lanka rises to 21 - website / ICG, 2009-04-16, Development assistance and conflict in Sri Lanka, p. 4",16,520,2009,3,LTTE - Civilians,LTTE - Civilians,the defence ministry,Iginiyagala village,39865,39865
"BBC Monitoring South Asia, 2009-02-23,  Sri Lanka Army shelling kills 50 civilians 21-22 February - pro-Tamil website",20,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,TamilNet website,Iranaipalai village,39866,39866
"Agence France Presse, 2009-02-24, Sri Lanka troops advance on last Tiger hold-out: military",30,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,the Tigers,Puthukkudiyiruppu town,39867,39867
"Xinhua News Agency, 2009-02-25, Fierce confrontations reported in northern Sri Lanka",40,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,the defence ministry,Puthukkudiyiruppu town,39868,39868
"Report to Congress on Incidents During the Recent Conflict in Sri Lanka. U.S. Department of State, 2009.",45,352,2009,1,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,An organization's source in Valayanmadam,Puthukkudiyiruppu town,39869,39870
